Stock,totalDifference,Start,End
AMR,-1.484999656677246,13.449999809265137,11.96500015258789
AMRN,-16.284000873565674,21.530000686645508,5.245999813079834
AMS,-0.039999961853027344,2.549999952316284,2.509999990463257
AMSF,-3.1899986267089844,66.23999786376953,63.04999923706055
AMST,-2.4007997512817383,5.21999979019165,2.819200038909912
AMTB,-2.6100006103515625,21.600000381469727,18.989999771118164
AMTBB,-0.5500001907348633,16.5,15.949999809265137
AMWD,-4.410003662109375,104.6500015258789,100.23999786376953
AMWL,-7.610099792480469,23.06999969482422,15.45989990234375
AMX,-2.2100000381469727,16.260000228881836,14.050000190734863
ANAT,-3.5400009155273438,117.48999786376953,113.94999694824219
ANGN,-3.130000114440918,17.020000457763672,13.890000343322754
ANH,-0.5499999523162842,3.5299999713897705,2.9800000190734863
ANIK,-11.75,52.400001525878906,40.650001525878906
ANIP,-26.770000457763672,60.06999969482422,33.29999923706055
ANPC,-4.4604997634887695,10.119999885559082,5.6595001220703125
AONE,-0.30500030517578125,10.369999885559082,10.0649995803833
APA,-5.270000457763672,25.360000610351562,20.09000015258789
API,-1.3400001525878906,50.5,49.15999984741211
APLE,-0.31999969482421875,16.0,15.680000305175781
APLT,-10.649999618530273,28.770000457763672,18.1200008392334
APM,-10.999999761581421,13.65999984741211,2.6600000858306885
APRE,-40.66499900817871,45.29999923706055,4.635000228881836
APRN,-0.4601001739501953,6.360000133514404,5.899899959564209
APTS,-2.859999656677246,12.989999771118164,10.130000114440918
APTX,-0.9800000190734863,3.680000066757202,2.700000047683716
AQNA,-0.4249992370605469,28.170000076293945,27.7450008392334
AQNB,-0.6075000762939453,28.260000228881836,27.65250015258789
AQST,-1.9100003242492676,6.03000020980835,4.119999885559082
ARAV,-7.9800004959106445,13.390000343322754,5.409999847412109
ARBG,-0.4500007629394531,10.270000457763672,9.819999694824219
ARCE,-17.860000610351562,44.25,26.389999389648438
ARCH,-28.165000915527344,73.47000122070312,45.30500030517578
ARCO,-2.3350000381469727,8.15999984741211,5.824999809265137
ARGD,-0.1700000762939453,25.81999969482422,25.649999618530273
ARGO,-14.779998779296875,66.95999908447266,52.18000030517578
ARI,-3.005000114440918,18.260000228881836,15.255000114440918
ARKR,-1.6111011505126953,22.030000686645508,20.418899536132812
ARL,-8.32229995727539,16.329999923706055,8.007699966430664
ARLP,-6.070000648498535,11.5600004196167,5.489999771118164
ARMK,-4.979999542236328,43.529998779296875,38.54999923706055
AROC,-0.6400003433227539,10.0600004196167,9.420000076293945
AROW,-2.1199989318847656,37.61000061035156,35.4900016784668
ARR,-5.625000953674316,18.040000915527344,12.414999961853027
ARRY,-7.950000762939453,36.45000076293945,28.5
ARTL,-1.4369999170303345,2.7669999599456787,1.3300000429153442
ASAXU,-0.2799997329711914,10.229999542236328,9.949999809265137
ASC,-5.062000274658203,8.970000267028809,3.9079999923706055
ASMB,-15.59999942779541,19.899999618530273,4.300000190734863
ASPS,-13.075000286102295,19.510000228881836,6.434999942779541
ASPU,-3.439999580383301,8.319999694824219,4.880000114440918
ASR,-21.779998779296875,191.64999389648438,169.8699951171875
ASRT,-0.6405000686645508,1.190000057220459,0.5494999885559082
ASRV,-0.059999942779541016,4.239999771118164,4.179999828338623
ASTC,-0.6499999761581421,1.8899999856948853,1.2400000095367432
ASUR,-0.18999958038330078,8.279999732971191,8.09000015258789
ATA,-0.06000041961669922,10.050000190734863,9.989999771118164
ATAC,-0.2200002670288086,10.199999809265137,9.979999542236328
ATAX,-1.7199997901916504,7.639999866485596,5.920000076293945
ATCO,-0.28999996185302734,14.109999656677246,13.819999694824219
ATGE,-0.07999801635742188,34.689998626708984,34.61000061035156
ATIF,-0.8149999380111694,1.9299999475479126,1.1150000095367432
ATLO,-2.5400009155273438,27.790000915527344,25.25
ATNF,-0.8142004013061523,10.760000228881836,9.945799827575684
ATNI,-10.300003051757812,56.400001525878906,46.099998474121094
ATNX,-11.74500036239624,15.800000190734863,4.054999828338623
ATO,-7.3899993896484375,110.37999725341797,102.98999786376953
ATRA,-2.1700000762939453,16.40999984741211,14.239999771118164
ATRI,-96.0,739.0,643.0
ATRO,-10.849998474121094,27.959999084472656,17.110000610351562
ATRS,-0.44500017166137695,4.260000228881836,3.815000057220459
ATXI,-3.5892996788024902,8.899999618530273,5.310699939727783
AU,-1.9750003814697266,22.690000534057617,20.71500015258789
AUBN,-16.970001220703125,52.77000045776367,35.79999923706055
AUPH,-8.244998931884766,21.459999084472656,13.21500015258789
AUTL,-7.059999942779541,12.960000038146973,5.900000095367432
AUUD,-0.7653999328613281,3.3399999141693115,2.5745999813079834
AUVI,-2.0799999237060547,11.600000381469727,9.520000457763672
AVA,-1.4600028991699219,47.470001220703125,46.0099983215332
AVAL,-2.880000114440918,8.800000190734863,5.920000076293945
AVB,-16.240005493164062,207.24000549316406,191.0
AVCO,-0.9673000574111938,2.0,1.0326999425888062
AVCT,-3.480599880218506,10.63700008392334,7.156400203704834
AVIR,-5.680000305175781,30.34000015258789,24.65999984741211
AVRO,-8.950000762939453,20.610000610351562,11.65999984741211
AWF,-0.03989982604980469,12.029999732971191,11.990099906921387
AWP,-0.11999988555908203,6.480000019073486,6.360000133514404
AWR,-6.730003356933594,85.83000183105469,79.0999984741211
AXAS,-4.900000095367432,7.0,2.0999999046325684
AXDX,-9.880000591278076,17.020000457763672,7.139999866485596
AXL,-1.4300003051757812,10.970000267028809,9.539999961853027
AXLA,-0.009999752044677734,4.119999885559082,4.110000133514404
AXO,-1.1059989929199219,26.22599983215332,25.1200008392334
AXS,-3.3699989318847656,59.41999816894531,56.04999923706055
AXSM,-40.769996643066406,101.30999755859375,60.540000915527344
AYLA,-4.309999465942383,15.029999732971191,10.720000267028809
AYTU,-3.8799996376037598,10.399999618530273,6.519999980926514
AYX,-22.650001525878906,105.0,82.3499984741211
AZRX,-0.10099995136260986,1.0299999713897705,0.9290000200271606
AZUL,-22.030000686645508,43.59000015258789,21.559999465942383
AZYO,-4.600000381469727,14.5,9.899999618530273
B,-13.209999084472656,63.27000045776367,50.060001373291016
BA,-99.37001037597656,333.32000732421875,233.9499969482422
BAF,-0.2199993133544922,14.319999694824219,14.100000381469727
BAMH,-0.26000022888183594,25.149999618530273,24.889999389648438
BAMI,-0.2199993133544922,25.1299991607666,24.90999984741211
BANFP,-0.35000038146972656,27.350000381469727,27.0
BANX,-2.5279006958007812,22.450000762939453,19.922100067138672
BAOS,-4.799999713897705,8.859999656677246,4.059999942779541
BAP,-99.05999755859375,219.22999572753906,120.16999816894531
BATL,-1.1750001907348633,13.449999809265137,12.274999618530273
BATRA,-1.6399993896484375,29.56999969482422,27.93000030517578
BATRK,-1.8449993133544922,29.469999313354492,27.625
BAX,-0.20999908447265625,85.87000274658203,85.66000366210938
BBAR,-2.870000123977661,5.53000020980835,2.6600000858306885
BBD,-4.839999675750732,9.229999542236328,4.389999866485596
BBDO,-4.829999923706055,8.710000038146973,3.880000114440918
BBGI,-0.37000012397766113,3.140000104904175,2.7699999809265137
BBI,-0.397800087928772,1.4500000476837158,1.0521999597549438
BBK,-0.15000057220458984,13.350000381469727,13.199999809265137
BBSI,-17.779998779296875,90.63999938964844,72.86000061035156
BBVA,-0.10500001907348633,5.71999979019165,5.614999771118164
BCDA,-0.3100001811981201,3.9000000953674316,3.5899999141693115
BCEL,-2.3899993896484375,14.239999771118164,11.850000381469727
BCLI,-0.619999885559082,4.119999885559082,3.5
BCML,-4.290000915527344,22.600000381469727,18.309999465942383
BCO,-12.444999694824219,92.25,79.80500030517578
BCOR,-11.5600004196167,26.0,14.4399995803833
BCS,-0.16410064697265625,9.760000228881836,9.59589958190918
BCSF,-3.4102554321289062,19.460254669189453,16.049999237060547
BCTX,-1.0300002098083496,4.800000190734863,3.7699999809265137
BCYPU,-0.029999732971191406,10.399999618530273,10.369999885559082
BDC,-11.990001678466797,55.2400016784668,43.25
BDN,-2.0349998474121094,15.539999961853027,13.505000114440918
BDSI,-2.7100000381469727,6.170000076293945,3.4600000381469727
BDTX,-10.950000762939453,37.5,26.549999237060547
BDX,-23.760009765625,272.5400085449219,248.77999877929688
BEDU,-2.9300003051757812,8.630000114440918,5.699999809265137
BENE,-0.039999961853027344,10.050000190734863,10.010000228881836
BENER,-0.0949999988079071,0.4000000059604645,0.3050000071525574
BENEW,-0.2199999988079071,0.699999988079071,0.47999998927116394
BEPC,-1.029998779296875,42.84000015258789,41.810001373291016
BEST,-4.565000057220459,5.880000114440918,1.315000057220459
BFAM,-6.970001220703125,153.86000061035156,146.88999938964844
BFI,-5.419999122619629,18.549999237060547,13.130000114440918
BFIN,-2.75,13.149999618530273,10.399999618530273
BFRA,-5.010000228881836,10.34000015258789,5.329999923706055
BFS,-8.290000915527344,51.4900016784668,43.20000076293945
BFST,-1.1299991607666016,24.969999313354492,23.84000015258789
BGB,-0.869999885559082,14.319999694824219,13.449999809265137
BGCP,-0.7100000381469727,5.909999847412109,5.199999809265137
BGH,-1.2399005889892578,17.6200008392334,16.38010025024414
BGIO,-0.4015998840332031,9.789999961853027,9.388400077819824
BGLD,-0.6166000366210938,20.030000686645508,19.413400650024414
BGR,-3.4300003051757812,12.289999961853027,8.859999656677246
BGSF,-7.800000190734863,21.739999771118164,13.9399995803833
BGT,-0.3600006103515625,12.930000305175781,12.569999694824219
BGX,-1.5,15.670000076293945,14.170000076293945
BHAT,-0.9249999523162842,2.0899999141693115,1.1649999618530273
BHE,-4.240001678466797,34.470001220703125,30.229999542236328
BHFAL,-0.5760002136230469,27.479999542236328,26.90399932861328
BHFAP,-0.8899993896484375,27.920000076293945,27.030000686645508
BHLB,-10.310001373291016,32.7400016784668,22.43000030517578
BHR,-2.380000114440918,8.869999885559082,6.489999771118164
BHSE,-0.028699874877929688,9.899999618530273,9.871299743652344
BHTG,-0.28939998149871826,1.7999999523162842,1.510599970817566
BIGC,-12.39999771118164,72.2699966430664,59.869998931884766
BIIB,-24.8499755859375,294.239990234375,269.3900146484375
BIMI,-1.9500000476837158,3.430000066757202,1.4800000190734863
BIOTU,-0.296600341796875,10.3100004196167,10.013400077819824
BK,-0.93499755859375,50.91999816894531,49.98500061035156
BKCC,-1.0299997329711914,4.96999979019165,3.940000057220459
BKD,-0.5850000381469727,7.130000114440918,6.545000076293945
BKH,-8.069999694824219,76.6500015258789,68.58000183105469
BKR,-5.325000762939453,25.610000610351562,20.28499984741211
BKYI,-0.5799999237060547,4.079999923706055,3.5
BLCM,-11.387800455093384,15.100000381469727,3.7121999263763428
BLCT,-15.170000076293945,23.43000030517578,8.260000228881836
BLE,-0.049999237060546875,15.109999656677246,15.0600004196167
BLI,-16.30999755859375,65.44999694824219,49.13999938964844
BLKB,-10.360000610351562,80.88999938964844,70.52999877929688
BLPH,-0.7887997627258301,5.25,4.46120023727417
BLTSU,-0.5250005722045898,10.520000457763672,9.994999885559082
BLU,-3.679999828338623,7.75,4.070000171661377
BLUE,-56.42000198364258,86.37000274658203,29.950000762939453
BLX,-6.749999046325684,21.549999237060547,14.800000190734863
BMA,-23.040000915527344,36.36000061035156,13.319999694824219
BMRC,-9.239997863769531,44.849998474121094,35.61000061035156
BMRN,-5.930000305175781,84.04000091552734,78.11000061035156
BMTX,-1.1800003051757812,10.960000038146973,9.779999732971191
BMY,-1.0699996948242188,63.34000015258789,62.27000045776367
BNFT,-7.409999847412109,20.989999771118164,13.579999923706055
BNTC,-2.7350001335144043,6.974999904632568,4.239999771118164
BOAC,-0.1400003433227539,10.09000015258789,9.949999809265137
BOH,-3.3800048828125,94.37000274658203,90.98999786376953
BOKFL,-0.7700004577636719,26.149999618530273,25.3799991607666
BOLT,-9.110000610351562,32.150001525878906,23.040000915527344
BORR,-7.859999895095825,8.869999885559082,1.0099999904632568
BOTJ,-0.7719001770019531,15.699999809265137,14.928099632263184
BP,-12.864999771118164,38.13999938964844,25.274999618530273
BPMP,-2.690000534057617,15.930000305175781,13.239999771118164
BPOPM,-1.3999996185302734,26.899999618530273,25.5
BPOPN,-0.8699989318847656,26.65999984741211,25.790000915527344
BPRN,-1.3600006103515625,31.239999771118164,29.8799991607666
BPT,-3.75,7.130000114440918,3.380000114440918
BPTH,-2.4000000953674316,8.260000228881836,5.860000133514404
BPY,-0.10999870300292969,18.059999465942383,17.950000762939453
BPYPN,-1.247100830078125,25.350000381469727,24.1028995513916
BPYPO,-0.7700004577636719,26.25,25.479999542236328
BPYPP,-0.45999908447265625,26.049999237060547,25.59000015258789
BPYU,-0.19499969482421875,18.149999618530273,17.954999923706055
BPYUP,-0.11999893188476562,25.239999771118164,25.1200008392334
BQ,-2.489999771118164,7.199999809265137,4.710000038146973
BRC,-3.3050003051757812,57.849998474121094,54.54499816894531
BREZ,-0.3599996566772461,10.399999618530273,10.039999961853027
BRFS,-4.964999675750732,8.859999656677246,3.8949999809265137
BRG,-2.4600000381469727,11.90999984741211,9.449999809265137
BRID,-10.840001106262207,24.8700008392334,14.029999732971191
BRKL,-0.4200000762939453,16.43000030517578,16.010000228881836
BRMK,-1.8350000381469727,12.630000114440918,10.795000076293945
BRQS,-0.6999999284744263,1.7999999523162842,1.100000023841858
BRY,-3.010000228881836,9.140000343322754,6.130000114440918
BSA,-0.06640052795410156,25.326000213623047,25.259599685668945
BSAC,-1.230001449584961,23.700000762939453,22.469999313354492
BSBK,-1.760000228881836,11.59000015258789,9.829999923706055
BSBR,-5.52500057220459,12.640000343322754,7.114999771118164
BSGM,-2.5299999713897705,6.059999942779541,3.5299999713897705
BSL,-0.3099994659423828,16.139999389648438,15.829999923706055
BSM,-2.607999801635742,12.970000267028809,10.362000465393066
BSMX,-1.375,7.0,5.625
BSRR,-2.0799999237060547,29.209999084472656,27.1299991607666
BSVN,-1.3299999237060547,18.920000076293945,17.59000015258789
BSX,-1.75,45.33000183105469,43.58000183105469
BTI,-5.441997528076172,42.869998931884766,37.428001403808594
BTNB,-2.729999542236328,13.0,10.270000457763672
BTU,-6.2749998569488525,9.989999771118164,3.7149999141693115
BTWN,-0.2799997329711914,10.699999809265137,10.420000076293945
BTWNW,-0.15000009536743164,2.4800000190734863,2.3299999237060547
BUD,-12.649993896484375,83.44999694824219,70.80000305175781
BUFF,-3.545001983642578,37.98500061035156,34.439998626708984
BUSE,-2.470001220703125,27.450000762939453,24.979999542236328
BVH,-4.560001373291016,22.950000762939453,18.389999389648438
BVN,-5.375,15.0600004196167,9.6850004196167
BVXV,-6.8926002979278564,10.095000267028809,3.202399969100952
BWAC,-0.17999935150146484,10.149999618530273,9.970000267028809
BWAY,-1.2090997695922852,9.958999633789062,8.749899864196777
BWFG,-1.970001220703125,29.020000457763672,27.049999237060547
BWG,-0.6098003387451172,12.850000381469727,12.24020004272461
BXG,-1.2200002670288086,10.3100004196167,9.09000015258789
BXMT,-4.875,37.189998626708984,32.314998626708984
BXP,-26.93000030517578,135.5800018310547,108.6500015258789
BXRX,-5.445000171661377,6.53000020980835,1.0850000381469727
BXS,-1.6999988555908203,31.549999237060547,29.850000381469727
BYSI,-4.739999771118164,15.5,10.760000228881836
BZM,-0.3400001525878906,15.5600004196167,15.220000267028809
BZUN,-0.9847030639648438,35.7400016784668,34.75529861450195
C,-9.765007019042969,81.2300033569336,71.46499633789062
CAAP,-0.46000003814697266,6.289999961853027,5.829999923706055
CABA,-2.6599998474121094,13.899999618530273,11.239999771118164
CACC,-47.029998779296875,442.7699890136719,395.739990234375
CAJ,-3.820098876953125,27.559999465942383,23.739900588989258
CAL,-0.39800071716308594,23.6200008392334,23.222000122070312
CALA,-3.0850000381469727,5.230000019073486,2.1449999809265137
CALB,-2.8899993896484375,20.149999618530273,17.260000228881836
CALM,-4.260002136230469,42.02000045776367,37.7599983215332
CANF,-0.9940998554229736,3.119999885559082,2.1259000301361084
CANG,-2.5,9.199999809265137,6.699999809265137
CAP,-0.19500064849853516,10.180000305175781,9.984999656677246
CARA,-2.4099998474121094,15.4399995803833,13.029999732971191
CARE,-9.389999389648438,22.209999084472656,12.819999694824219
CARG,-11.909997940063477,36.5099983215332,24.600000381469727
CAS,-0.18999958038330078,10.149999618530273,9.960000038146973
CASI,-1.2950000762939453,3.130000114440918,1.8350000381469727
CASS,-11.30999755859375,57.279998779296875,45.970001220703125
CATB,-3.8000001907348633,6.070000171661377,2.2699999809265137
CATM,-4.970500946044922,43.86000061035156,38.88949966430664
CATO,-3.830000877380371,17.190000534057617,13.359999656677246
CBAH,-0.5500001907348633,10.489999771118164,9.9399995803833
CBAN,-0.22999954223632812,15.789999961853027,15.5600004196167
CBD,-14.715000629425049,22.200000762939453,7.485000133514404
CBFV,-9.094999313354492,30.549999237060547,21.454999923706055
CBIO,-1.5399999618530273,6.5,4.960000038146973
CBOE,-13.259994506835938,119.5199966430664,106.26000213623047
CBTX,-0.22999954223632812,31.270000457763672,31.040000915527344
CCBG,-4.8600006103515625,30.18000030517578,25.31999969482422
CCL,-23.580001831054688,51.310001373291016,27.729999542236328
CCLP,-0.9100000858306885,2.700000047683716,1.7899999618530273
CCNE,-7.069997787475586,32.66999816894531,25.600000381469727
CCO,-0.38000011444091797,2.940000057220459,2.559999942779541
CCRC,-3.769899845123291,9.920000076293945,6.150100231170654
CCU,-1.1299991607666016,19.40999984741211,18.280000686645508
CCX,-0.35500049591064453,10.350000381469727,9.994999885559082
CD,-2.7649993896484375,16.229999542236328,13.46500015258789
CDEV,-0.46000003814697266,4.690000057220459,4.230000019073486
CDK,-2.145000457763672,55.40999984741211,53.26499938964844
CDMOP,-1.8327007293701172,26.892900466918945,25.060199737548828
CDOR,-7.009999752044678,11.039999961853027,4.03000020980835
CDR,-3.5302000045776367,19.470199584960938,15.9399995803833
CDTX,-1.1800000667572021,3.4100000858306885,2.2300000190734863
CEA,-6.7126007080078125,28.5,21.787399291992188
CECE,-0.4099998474121094,7.679999828338623,7.269999980926514
CEE,-4.010000228881836,28.31999969482422,24.309999465942383
CEI,-0.9698000550270081,1.7000000476837158,0.7301999926567078
CEIX,-5.760000228881836,14.670000076293945,8.90999984741211
CELP,-6.817700147628784,9.050000190734863,2.232300043106079
CEM,-31.170000076293945,57.20000076293945,26.030000686645508
CEMI,-0.5799999237060547,4.559999942779541,3.9800000190734863
CEN,-52.869998931884766,65.0999984741211,12.229999542236328
CENHU,-0.43000030517578125,10.369999885559082,9.9399995803833
CEO,-46.829994201660156,168.58999633789062,121.76000213623047
CEPU,-2.3399999141693115,4.449999809265137,2.109999895095825
CEQP,-0.029998779296875,31.219999313354492,31.190000534057617
CERC,-2.0400002002716064,5.03000020980835,2.990000009536743
CERT,-6.485002517700195,38.08000183105469,31.594999313354492
CEV,-0.05999946594238281,13.4399995803833,13.380000114440918
CFAC,-0.7100000381469727,10.680000305175781,9.970000267028809
CFACW,-0.809999942779541,2.0,1.190000057220459
CFFI,-12.09000015258789,54.2599983215332,42.16999816894531
CFFN,-0.6549997329711914,13.619999885559082,12.96500015258789
CFFVU,-0.7100000381469727,10.75,10.039999961853027
CFII,-0.8549995422363281,9.699999809265137,8.845000267028809
CFIIU,-0.1399993896484375,9.9399995803833,9.800000190734863
CFIVU,-0.18999958038330078,10.25,10.0600004196167
CFMS,-0.5339000225067139,1.4700000286102295,0.9361000061035156
CFRX,-1.4600000381469727,5.840000152587891,4.380000114440918
CGIX,-0.9200000762939453,5.53000020980835,4.610000133514404
CGNT,-2.8099002838134766,28.809999465942383,26.000099182128906
CGRO,-0.05000019073486328,9.800000190734863,9.75
CHCO,-4.4900054931640625,82.26000213623047,77.7699966430664
CHEF,-5.909999847412109,38.13999938964844,32.22999954223633
CHEK,-0.12999999523162842,1.7300000190734863,1.600000023841858
CHFS,-21.420000553131104,26.700000762939453,5.28000020980835
CHFW,-0.21000003814697266,10.109999656677246,9.899999618530273
CHMA,-1.8500001430511475,4.820000171661377,2.9700000286102295
CHMI,-4.409999847412109,14.550000190734863,10.140000343322754
CHNR,-0.4700000286102295,1.9700000286102295,1.5
CHRS,-3.479999542236328,18.31999969482422,14.84000015258789
CHS,-0.7200000286102295,3.690000057220459,2.9700000286102295
CHX,-12.709999084472656,33.66999816894531,20.959999084472656
CIA,-1.125,6.940000057220459,5.815000057220459
CIB,-25.325000762939453,55.220001220703125,29.895000457763672
CIF,-0.06499981880187988,2.8399999141693115,2.7750000953674316
CIG,-0.9650001525878906,3.450000047683716,2.484999895095825
CIH,-1.2899999618530273,3.4800000190734863,2.190000057220459
CIM,-7.570699691772461,20.59000015258789,13.01930046081543
CINR,-4.30000114440918,17.450000762939453,13.149999618530273
CIO,-2.390000343322754,13.260000228881836,10.869999885559082
CIR,-12.444999694824219,46.59000015258789,34.14500045776367
CIVB,-1.1700000762939453,24.06999969482422,22.899999618530273
CIZN,-3.0799999237060547,22.450000762939453,19.3700008392334
CJJD,-0.8200000524520874,1.8300000429153442,1.0099999904632568
CKH,-4.130001068115234,45.630001068115234,41.5
CLB,-9.90999984741211,38.40999984741211,28.5
CLBS,-0.9013999700546265,2.5199999809265137,1.6186000108718872
CLDT,-4.319999694824219,18.09000015258789,13.770000457763672
CLEU,-1.3000001907348633,4.900000095367432,3.5999999046325684
CLI,-6.1399993896484375,22.559999465942383,16.420000076293945
CLNC,-4.320000648498535,13.010000228881836,8.6899995803833
CLOV,-0.26000022888183594,10.199999809265137,9.9399995803833
CLOVW,-0.2199997901916504,3.359999895095825,3.140000104904175
CLPR,-2.0299997329711914,10.279999732971191,8.25
CLPS,-0.309999942779541,4.5,4.190000057220459
