Stock,totalDifference,Start,End
ALE,-16.54999542236328,80.5199966430664,63.970001220703125
ALEX,-5.049999237060547,20.56999969482422,15.520000457763672
ALIM,-1.2799997329711914,8.15999984741211,6.880000114440918
ALJJ,-0.10000002384185791,1.3200000524520874,1.2200000286102295
ALK,-18.279998779296875,68.16999816894531,49.88999938964844
ALL,-4.1100006103515625,112.81999969482422,108.70999908447266
ALLE,-15.069999694824219,125.38999938964844,110.31999969482422
ALNA,-1.220000147819519,2.890000104904175,1.6699999570846558
ALOT,-2.9200000762939453,13.699999809265137,10.779999732971191
ALSN,-7.6399993896484375,48.88999938964844,41.25
ALTG,-0.1400003433227539,10.010000228881836,9.869999885559082
ALTM,-3.1399993896484375,54.79999923706055,51.65999984741211
ALX,-58.5,328.5199890136719,270.0199890136719
AMAL,-4.75,19.25,14.5
AMBC,-7.530000686645508,21.760000228881836,14.229999542236328
AMK,-6.959999084472656,29.90999984741211,22.950000762939453
AMNB,-11.19000244140625,39.400001525878906,28.209999084472656
AMOT,-1.7299995422363281,47.5099983215332,45.779998779296875
AMOV,-2.5500001907348633,16.079999923706055,13.529999732971191
AMPH,-0.8900012969970703,19.350000381469727,18.459999084472656
AMPY,-4.649999976158142,6.519999980926514,1.8700000047683716
AMRB,-2.320000648498535,15.220000267028809,12.899999618530273
AMRN,-13.450000762939453,21.530000686645508,8.079999923706055
AMSF,-11.169998168945312,66.23999786376953,55.06999969482422
AMST,-0.04999971389770508,5.21999979019165,5.170000076293945
AMTB,-7.030000686645508,21.600000381469727,14.569999694824219
AMTBB,-4.0,16.5,12.5
AMWD,-16.590003967285156,104.6500015258789,88.05999755859375
AMX,-2.9700002670288086,16.260000228881836,13.289999961853027
ANAT,-27.720001220703125,117.48999786376953,89.7699966430664
ANDE,-1.489999771118164,25.0,23.510000228881836
ANH,-1.0,3.5299999713897705,2.5299999713897705
ANIK,-15.640003204345703,52.400001525878906,36.7599983215332
ANIP,-30.110000610351562,60.06999969482422,29.959999084472656
ANPC,-4.489999771118164,10.119999885559082,5.630000114440918
ANTM,-8.30999755859375,300.8699951171875,292.55999755859375
AON,-2.1100006103515625,208.7899932861328,206.67999267578125
APA,-10.24000072479248,25.360000610351562,15.119999885559082
APLE,-3.2200002670288086,16.0,12.779999732971191
APLT,-3.3600006103515625,28.770000457763672,25.40999984741211
APM,-10.339999914169312,13.65999984741211,3.319999933242798
APO,-0.020000457763671875,47.65999984741211,47.63999938964844
APRE,-39.5199990272522,45.29999923706055,5.78000020980835
APTO,-1.1700000762939453,5.53000020980835,4.360000133514404
APTS,-5.799999713897705,12.989999771118164,7.190000057220459
APTX,-0.20000004768371582,3.680000066757202,3.4800000190734863
AQNA,-0.35000038146972656,28.170000076293945,27.81999969482422
AQNB,-0.2560005187988281,28.260000228881836,28.003999710083008
AQST,-0.7400002479553223,6.03000020980835,5.289999961853027
ARAV,-8.28000020980835,13.390000343322754,5.110000133514404
ARBG,-0.07000064849853516,10.270000457763672,10.199999809265137
ARCC,-1.1599998474121094,18.65999984741211,17.5
ARCE,-10.380001068115234,44.25,33.869998931884766
ARCH,-24.65999984741211,73.47000122070312,48.810001373291016
ARCO,-3.2100000381469727,8.15999984741211,4.949999809265137
ARD,-2.010000228881836,19.479999542236328,17.469999313354492
ARDC,-0.6700000762939453,15.300000190734863,14.630000114440918
ARDX,-0.3899998664855957,7.349999904632568,6.960000038146973
ARGD,-0.20999908447265625,25.81999969482422,25.610000610351562
ARGO,-26.290000915527344,66.95999908447266,40.66999816894531
ARI,-6.770000457763672,18.260000228881836,11.489999771118164
ARKO,-0.8400001525878906,10.180000305175781,9.34000015258789
ARKR,-3.3299999237060547,22.030000686645508,18.700000762939453
ARL,-7.5199995040893555,16.329999923706055,8.8100004196167
ARLP,-5.990000247955322,11.5600004196167,5.570000171661377
ARMK,-8.610000610351562,43.529998779296875,34.91999816894531
AROC,-1.0,10.0600004196167,9.0600004196167
AROW,-8.319999694824219,37.61000061035156,29.290000915527344
ARR,-6.620000839233398,18.040000915527344,11.420000076293945
ARTL,-1.7269999980926514,2.7669999599456787,1.0399999618530273
ASB,-3.8800010681152344,21.940000534057617,18.059999465942383
ASC,-5.640000343322754,8.970000267028809,3.3299999237060547
ASMB,-14.109999656677246,19.899999618530273,5.789999961853027
ASPS,-9.0600004196167,19.510000228881836,10.449999809265137
ASR,-26.30999755859375,191.64999389648438,165.33999633789062
ASRT,-0.5000000596046448,1.190000057220459,0.6899999976158142
ASRV,-0.8199996948242188,4.239999771118164,3.4200000762939453
ATAX,-3.0899996757507324,7.639999866485596,4.550000190734863
ATCO,-2.59999942779541,14.109999656677246,11.510000228881836
ATCX,-0.3599996566772461,10.180999755859375,9.821000099182129
ATEX,-6.599998474121094,42.7599983215332,36.15999984741211
ATH,-6.3899993896484375,47.54999923706055,41.15999984741211
ATI,-2.8800010681152344,20.600000381469727,17.719999313354492
ATIF,-0.8599998950958252,1.9299999475479126,1.0700000524520874
ATLO,-5.5,27.790000915527344,22.290000915527344
ATNF,-6.570000171661377,10.760000228881836,4.190000057220459
ATNI,-12.220001220703125,56.400001525878906,44.18000030517578
ATNX,-2.0900001525878906,15.800000190734863,13.710000038146973
ATO,-21.729995727539062,110.37999725341797,88.6500015258789
ATRI,-100.9000244140625,739.0,638.0999755859375
ATRO,-15.669999122619629,27.959999084472656,12.289999961853027
ATXI,-2.669999599456787,8.899999618530273,6.230000019073486
AUB,-4.0800018310546875,37.68000030517578,33.599998474121094
AUBN,-13.270000457763672,52.77000045776367,39.5
AUPH,-5.189998626708984,21.459999084472656,16.270000457763672
AUTL,-5.550000190734863,12.960000038146973,7.409999847412109
AUVI,-6.750000476837158,11.600000381469727,4.849999904632568
AVA,-9.639999389648438,47.470001220703125,37.83000183105469
AVAL,-2.3400001525878906,8.800000190734863,6.460000038146973
AVB,-42.010009765625,207.24000549316406,165.22999572753906
AVCO,-0.7400000095367432,2.0,1.2599999904632568
AVCT,-2.616999626159668,10.63700008392334,8.020000457763672
AVD,-2.010000228881836,19.030000686645508,17.020000457763672
AVDL,-0.3599996566772461,7.409999847412109,7.050000190734863
AVRO,-6.060000419616699,20.610000610351562,14.550000190734863
AVT,-5.8899993896484375,42.720001220703125,36.83000183105469
AWF,-0.31999969482421875,12.029999732971191,11.710000038146973
AWI,-14.819999694824219,95.48999786376953,80.66999816894531
AWP,-1.059999942779541,6.480000019073486,5.420000076293945
AWR,-6.5,85.83000183105469,79.33000183105469
AXAS,-4.390000104904175,7.0,2.609999895095825
AXDX,-6.370000839233398,17.020000457763672,10.649999618530273
AXL,-2.0399999618530273,10.970000267028809,8.930000305175781
AXO,-0.6959991455078125,26.22599983215332,25.530000686645508
AXP,-8.819999694824219,125.8499984741211,117.02999877929688
AXS,-13.239997863769531,59.41999816894531,46.18000030517578
AXSM,-30.419998168945312,101.30999755859375,70.88999938964844
AXTA,-2.8799991607666016,30.649999618530273,27.770000457763672
AYI,-14.430000305175781,139.61000061035156,125.18000030517578
AYLA,-1.0900001525878906,15.029999732971191,13.9399995803833
AYTU,-3.0799994468688965,10.399999618530273,7.320000171661377
AZO,-30.4100341796875,1189.739990234375,1159.3299560546875
AZUL,-20.71000099182129,43.59000015258789,22.8799991607666
B,-14.150001525878906,63.27000045776367,49.119998931884766
BA,-137.48001098632812,333.32000732421875,195.83999633789062
BAC,-5.680000305175781,35.63999938964844,29.959999084472656
BAK,-5.65000057220459,15.020000457763672,9.369999885559082
BAMH,-0.20999908447265625,25.149999618530273,24.940000534057617
BAMI,-0.05999946594238281,25.1299991607666,25.06999969482422
BANF,-3.0999984741210938,62.43000030517578,59.33000183105469
BANR,-10.680000305175781,56.75,46.06999969482422
BANX,-2.8500003814697266,22.450000762939453,19.600000381469727
BAP,-67.22999572753906,219.22999572753906,152.0
BATL,-6.25,13.449999809265137,7.199999809265137
BATRA,-1.6599998474121094,29.56999969482422,27.90999984741211
BATRK,-2.25,29.469999313354492,27.219999313354492
BAX,-9.490005493164062,85.87000274658203,76.37999725341797
BBAR,-2.760000228881836,5.53000020980835,2.7699999809265137
BBD,-4.619999408721924,9.229999542236328,4.610000133514404
BBDC,-1.2899999618530273,10.300000190734863,9.010000228881836
BBDO,-4.619999885559082,8.710000038146973,4.090000152587891
BBGI,-1.0900001525878906,3.140000104904175,2.049999952316284
BBI,-0.3500000238418579,1.4500000476837158,1.100000023841858
BBSI,-26.089996337890625,90.63999938964844,64.55000305175781
BBU,-5.049999237060547,42.119998931884766,37.06999969482422
BBVA,-1.179999828338623,5.71999979019165,4.539999961853027
BCBP,-1.8799991607666016,13.729999542236328,11.850000381469727
BCE,-3.539997100830078,45.91999816894531,42.380001068115234
BCEI,-1.8000011444091797,23.190000534057617,21.389999389648438
BCEL,-0.4250001907348633,14.239999771118164,13.8149995803833
BCH,-1.3900012969970703,21.940000534057617,20.549999237060547
BCML,-8.079999923706055,22.600000381469727,14.520000457763672
BCO,-22.839996337890625,92.25,69.41000366210938
BCOR,-8.520000457763672,26.0,17.479999542236328
BCOW,-1.4799995422363281,10.819999694824219,9.34000015258789
BCS,-2.3600001335144043,9.760000228881836,7.400000095367432
BCSF,-6.81025505065918,19.460254669189453,12.649999618530273
BCYPU,-0.09999942779541016,10.399999618530273,10.300000190734863
BDC,-7.350002288818359,55.2400016784668,47.88999938964844
BDJ,-1.5799999237060547,9.90999984741211,8.329999923706055
BDN,-4.439999580383301,15.539999961853027,11.100000381469727
BDSI,-2.2100000381469727,6.170000076293945,3.9600000381469727
BDTX,-13.299999237060547,37.5,24.200000762939453
BDX,-11.170013427734375,272.5400085449219,261.3699951171875
BEDU,-2.6500000953674316,8.630000114440918,5.980000019073486
BELFA,-2.0400009155273438,16.200000762939453,14.15999984741211
BELFB,-4.859999656677246,20.299999237060547,15.4399995803833
BEST,-3.6100001335144043,5.880000114440918,2.2699999809265137
BFC,-2.9599990844726562,69.83000183105469,66.87000274658203
BFI,-6.189999580383301,18.549999237060547,12.359999656677246
BFIN,-4.3899993896484375,13.149999618530273,8.760000228881836
BFRA,-2.5300002098083496,10.34000015258789,7.809999942779541
BFS,-21.21000099182129,51.4900016784668,30.280000686645508
BFST,-4.619998931884766,24.969999313354492,20.350000381469727
BGB,-1.2299995422363281,14.319999694824219,13.09000015258789
BGCP,-2.319999933242798,5.909999847412109,3.5899999141693115
BGH,-2.460000991821289,17.6200008392334,15.15999984741211
BGIO,-0.6099996566772461,9.789999961853027,9.180000305175781
BGLD,-0.10500144958496094,20.030000686645508,19.924999237060547
BGR,-4.889999866485596,12.289999961853027,7.400000095367432
BGSF,-8.829999923706055,21.739999771118164,12.90999984741211
BGT,-0.7700004577636719,12.930000305175781,12.15999984741211
BGX,-1.8199996948242188,15.670000076293945,13.850000381469727
BHAT,-0.9899998903274536,2.0899999141693115,1.100000023841858
BHB,-3.1599998474121094,25.06999969482422,21.90999984741211
BHC,-4.079999923706055,29.90999984741211,25.829999923706055
BHE,-7.960000991821289,34.470001220703125,26.510000228881836
BHF,-3.1399993896484375,39.220001220703125,36.08000183105469
BHFAL,-0.7700004577636719,27.479999542236328,26.709999084472656
BHFAN,-0.12000083923339844,25.760000228881836,25.639999389648438
BHFAP,-0.6399993896484375,27.920000076293945,27.280000686645508
BHLB,-15.94000244140625,32.7400016784668,16.799999237060547
BHR,-3.75,8.869999885559082,5.119999885559082
BHTG,-0.15999996662139893,1.7999999523162842,1.6399999856948853
BHV,-0.2999992370605469,16.729999542236328,16.43000030517578
BIF,-0.6999998092651367,11.789999961853027,11.09000015258789
BIIB,-15.779998779296875,294.239990234375,278.4599914550781
BIMI,-1.4800000190734863,3.430000066757202,1.9500000476837158
BK,-10.449996948242188,50.91999816894531,40.470001220703125
BKCC,-1.809999704360962,4.96999979019165,3.1600000858306885
BKD,-2.1100001335144043,7.130000114440918,5.019999980926514
BKH,-16.360000610351562,76.6500015258789,60.290000915527344
BKNG,-84.1201171875,2074.580078125,1990.4599609375
BKR,-5.30000114440918,25.610000610351562,20.309999465942383
BKSC,-2.6599998474121094,18.920000076293945,16.260000228881836
BKU,-0.8299980163574219,36.54999923706055,35.720001220703125
BKYI,-0.19999980926513672,4.079999923706055,3.880000114440918
BLBD,-2.220001220703125,23.030000686645508,20.809999465942383
BLCM,-10.87000036239624,15.100000381469727,4.230000019073486
BLCT,-13.450000762939453,23.43000030517578,9.979999542236328
BLKB,-14.159996032714844,80.88999938964844,66.7300033569336
BLMN,-0.5900001525878906,22.100000381469727,21.510000228881836
BLU,-4.170000076293945,7.75,3.5799999237060547
BLUE,-40.630001068115234,86.37000274658203,45.7400016784668
BLW,-0.8299999237060547,16.420000076293945,15.59000015258789
BLX,-6.319999694824219,21.549999237060547,15.229999542236328
BMA,-22.730000495910645,36.36000061035156,13.630000114440918
BMO,-3.1599960327148438,77.63999938964844,74.4800033569336
BMRC,-6.899997711181641,44.849998474121094,37.95000076293945
BMRN,-1.0400009155273438,84.04000091552734,83.0
BMTC,-9.020000457763672,40.86000061035156,31.84000015258789
BMY,-1.1300010681152344,63.34000015258789,62.209999084472656
BNFT,-8.359999656677246,20.989999771118164,12.630000114440918
BNS,-3.3700027465820312,56.720001220703125,53.349998474121094
BNTC,-2.8350000381469727,6.974999904632568,4.139999866485596
BOB,-0.44099998474121094,24.934999465942383,24.493999481201172
BOCH,-1.6299991607666016,11.649999618530273,10.020000457763672
BOE,-0.23999977111816406,11.039999961853027,10.800000190734863
BOH,-14.75,94.37000274658203,79.62000274658203
BOKF,-11.620002746582031,87.41000366210938,75.79000091552734
BOKFL,-0.6900005340576172,26.149999618530273,25.459999084472656
BORR,-7.9999998807907104,8.869999885559082,0.8700000047683716
BOTJ,-2.34999942779541,15.699999809265137,13.350000381469727
BP,-15.930000305175781,38.13999938964844,22.209999084472656
BPMP,-4.579999923706055,15.930000305175781,11.350000381469727
BPOPM,-1.3799991607666016,26.899999618530273,25.520000457763672
BPOPN,-0.8099994659423828,26.65999984741211,25.850000381469727
BPRN,-8.110000610351562,31.239999771118164,23.1299991607666
BPT,-4.2200000286102295,7.130000114440918,2.9100000858306885
BPTH,-3.940000057220459,8.260000228881836,4.320000171661377
BPY,-0.9799995422363281,18.059999465942383,17.079999923706055
BPYPN,-2.1300010681152344,25.350000381469727,23.219999313354492
BPYPO,-2.0510005950927734,26.25,24.198999404907227
BPYPP,-1.3499984741210938,26.049999237060547,24.700000762939453
BPYU,-0.6800003051757812,18.149999618530273,17.469999313354492
BPYUP,-0.4200000762939453,25.239999771118164,24.81999969482422
BRBS,-1.29010009765625,20.750099182128906,19.459999084472656
BRC,-12.019996643066406,57.849998474121094,45.83000183105469
BRFS,-4.949999570846558,8.859999656677246,3.9100000858306885
BRG,-1.510000228881836,11.90999984741211,10.399999618530273
BRID,-8.310001373291016,24.8700008392334,16.559999465942383
BRKL,-3.690000534057617,16.43000030517578,12.739999771118164
BRMK,-2.3400001525878906,12.630000114440918,10.289999961853027
BRQS,-0.3700000047683716,1.7999999523162842,1.4299999475479126
BRT,-2.3400001525878906,16.989999771118164,14.649999618530273
BRX,-3.6100006103515625,20.770000457763672,17.15999984741211
BRY,-5.060000419616699,9.140000343322754,4.079999923706055
BSA,-0.22100067138671875,25.326000213623047,25.104999542236328
BSAC,-2.8900012969970703,23.700000762939453,20.809999465942383
BSBK,-2.5299997329711914,11.59000015258789,9.0600004196167
BSBR,-5.180000305175781,12.640000343322754,7.460000038146973
BSGM,-1.570000171661377,6.059999942779541,4.489999771118164
BSL,-1.3999996185302734,16.139999389648438,14.739999771118164
BSM,-4.210000038146973,12.970000267028809,8.760000228881836
BSMX,-1.8899998664855957,7.0,5.110000133514404
BSRR,-7.719999313354492,29.209999084472656,21.489999771118164
BSVN,-3.5299997329711914,18.920000076293945,15.390000343322754
BSX,-9.380001068115234,45.33000183105469,35.95000076293945
BTI,-6.209999084472656,42.869998931884766,36.65999984741211
BTN,-1.2599999904632568,3.299999952316284,2.0399999618530273
BTNB,-0.7600002288818359,13.0,12.239999771118164
BTO,-5.460000991821289,36.810001373291016,31.350000381469727
BTU,-5.9599995613098145,9.989999771118164,4.03000020980835
BUD,-19.569995880126953,83.44999694824219,63.880001068115234
BUFD,-0.09099960327148438,20.03499984741211,19.944000244140625
BUFF,-4.770000457763672,37.98500061035156,33.21500015258789
BUR,-1.489999771118164,10.25,8.760000228881836
BUSE,-6.329999923706055,27.450000762939453,21.1200008392334
BV,-2.0799999237060547,16.59000015258789,14.510000228881836
BVN,-3.560000419616699,15.0600004196167,11.5
BVXV,-5.285000324249268,10.095000267028809,4.809999942779541
BWA,-1.8699989318847656,43.95000076293945,42.08000183105469
BWAY,-1.9689998626708984,9.958999633789062,7.989999771118164
BWFG,-9.75,29.020000457763672,19.270000457763672
BWG,-0.4500007629394531,12.850000381469727,12.399999618530273
BWXT,-8.69000244140625,63.630001068115234,54.939998626708984
BXG,-2.6700005531311035,10.3100004196167,7.639999866485596
BXMT,-9.829998016357422,37.189998626708984,27.360000610351562
BXMX,-1.1599998474121094,13.720000267028809,12.5600004196167
BXP,-45.349998474121094,135.5800018310547,90.2300033569336
BXRX,-5.210000157356262,6.53000020980835,1.3200000524520874
BXS,-3.3899993896484375,31.549999237060547,28.15999984741211
BY,-2.979999542236328,19.520000457763672,16.540000915527344
BYSI,-3.020000457763672,15.5,12.479999542236328
BZM,-0.07000064849853516,15.5600004196167,15.489999771118164
C,-22.800003051757812,81.2300033569336,58.43000030517578
CAAP,-2.239999771118164,6.289999961853027,4.050000190734863
CABA,-1.1499996185302734,13.899999618530273,12.75
CAC,-8.290000915527344,46.04999923706055,37.7599983215332
CACC,-72.27999877929688,442.7699890136719,370.489990234375
CACI,-12.919998168945312,252.22999572753906,239.30999755859375
CAE,-3.289999008178711,26.559999465942383,23.270000457763672
CAF,-0.529998779296875,22.049999237060547,21.520000457763672
CAJ,-4.869998931884766,27.559999465942383,22.690000534057617
CAL,-8.700000762939453,23.6200008392334,14.920000076293945
CALA,-2.309999942779541,5.230000019073486,2.9200000762939453
CALB,-7.369999885559082,20.149999618530273,12.779999732971191
CALM,-3.8500022888183594,42.02000045776367,38.16999816894531
CAN,-1.1399998664855957,6.019999980926514,4.880000114440918
CANF,-1.1399998664855957,3.119999885559082,1.9800000190734863
CAP,-0.06000041961669922,10.180000305175781,10.119999885559082
CARE,-12.069998741149902,22.209999084472656,10.140000343322754
CARG,-5.789999008178711,36.5099983215332,30.719999313354492
CASS,-16.169998168945312,57.279998779296875,41.11000061035156
CATB,-2.430000066757202,6.070000171661377,3.640000104904175
CATC,-5.120002746582031,78.51000213623047,73.38999938964844
CATM,-5.069999694824219,43.86000061035156,38.790000915527344
CATO,-6.260000228881836,17.190000534057617,10.930000305175781
CATY,-3.5199966430664062,38.099998474121094,34.58000183105469
CB,-7.980010986328125,156.02000427246094,148.0399932861328
CBAN,-1.9499998092651367,15.789999961853027,13.84000015258789
CBD,-7.750000953674316,22.200000762939453,14.449999809265137
CBFV,-11.829999923706055,30.549999237060547,18.719999313354492
CBIO,-0.690000057220459,6.5,5.809999942779541
CBMB,-0.21000003814697266,14.15999984741211,13.949999809265137
CBNK,-0.039999961853027344,14.84000015258789,14.800000190734863
CBOE,-24.56999969482422,119.5199966430664,94.94999694824219
CBRL,-16.3699951171875,154.5800018310547,138.2100067138672
CBT,-0.9300003051757812,47.099998474121094,46.16999816894531
CBTX,-5.510000228881836,31.270000457763672,25.760000228881836
CBU,-4.989997863769531,70.97000122070312,65.9800033569336
CBZ,-0.75,27.049999237060547,26.299999237060547
CCAP,-0.2999992370605469,16.399999618530273,16.100000381469727
CCBG,-7.280000686645508,30.18000030517578,22.899999618530273
CCEP,-2.8899993896484375,50.93000030517578,48.040000915527344
CCF,-12.839996337890625,116.87999725341797,104.04000091552734
CCL,-32.51000213623047,51.310001373291016,18.799999237060547
CCLP,-1.4900000095367432,2.700000047683716,1.2100000381469727
CCNE,-11.829998016357422,32.66999816894531,20.84000015258789
CCO,-0.940000057220459,2.940000057220459,2.0
CCOI,-7.479999542236328,65.5,58.02000045776367
CCRC,-5.800000190734863,9.920000076293945,4.119999885559082
CCRN,-2.0099992752075195,11.149999618530273,9.140000343322754
CCU,-2.5,19.40999984741211,16.90999984741211
CCX,-0.05000019073486328,10.350000381469727,10.300000190734863
CDEV,-1.9900000095367432,4.690000057220459,2.700000047683716
CDK,-3.740001678466797,55.40999984741211,51.66999816894531
CDOR,-6.289999961853027,11.039999961853027,4.75
CDR,-8.910199165344238,19.470199584960938,10.5600004196167
CDTX,-0.820000171661377,3.4100000858306885,2.5899999141693115
CDW,-5.720001220703125,143.8800048828125,138.16000366210938
CEA,-8.059999465942383,28.5,20.440000534057617
CECE,-0.48000001907348633,7.679999828338623,7.199999809265137
CEE,-4.579999923706055,28.31999969482422,23.739999771118164
CEI,-0.2900000810623169,1.7000000476837158,1.409999966621399
CEIX,-5.880000114440918,14.670000076293945,8.789999961853027
CELP,-6.2900002002716064,9.050000190734863,2.759999990463257
CEM,-38.78000068664551,57.20000076293945,18.420000076293945
CEN,-55.40999889373779,65.0999984741211,9.6899995803833
CEO,-68.00999450683594,168.58999633789062,100.58000183105469
CEPU,-2.0899999141693115,4.449999809265137,2.359999895095825
CEQP,-10.519998550415039,31.219999313354492,20.700000762939453
CERC,-1.880000114440918,5.03000020980835,3.1500000953674316
CERT,-3.0900001525878906,38.08000183105469,34.9900016784668
CF,-3.4300003051757812,46.400001525878906,42.970001220703125
